County,Precinct Short Name,Delegates to County Convention,Long Name,State Delegate Equivalents,Unplaced County,Unplaced Precinct,caucusaddress,caucuscity,caucussite,caucuszip,congressionaldistrict,countycode,entrytype,precinctname
Story,24,3,,1.245,Story,Howard Twp-Roland,206 S Main St,Roland,Roland-Story Middle School,50236,4.0,85.0,AUTO,Roland/Howard Twp
Story,25,6,,2.49,Story,Huxley,400 Metcalf Street,Maxwell,Collins Maxwell Middle School,50161,4.0,85.0,AUTO,Maxwell/Indian Creek Twp
Story,26,2,,0.83,Story,Indian Creek Twp-Maxwell,111 Grace Street,Kelly,Kelly City Hall - Council Chambers,50134,4.0,85.0,AUTO,Kelley
Story,27,1,,0.415,Story,Lafayette Township,1009 Story St,Story City,Roland-Story High School,50248,4.0,85.0,AUTO,Story City 2/Lafayette Twp
Story,28,1,,0.415,Story,Lincoln Twp-Zearing,407 N. Center,Zearing,Colo Nesco Middle School -Lunch,50278,4.0,85.0,MANUAL,Zearing/Lincoln Twp
Story,29,1,,0.415,Story,Milford Township,56829 Highway 30,Ames,Cornerstone Church- equipping room,50010,4.0,85.0,AUTO,Milford Twp
Story,3,6,,2.49,Story,Ames 1-3 - Grant Twp 2,515 Douglas,Ames,Ames Public Library,50010,4.0,85.0,AUTO,Ames13
Story,30,3,,1.245,Story,Nevada 1,825-15th,Nevada,Gates Hall,50201,4.0,85.0,AUTO,Nevada 1
Story,31,3,,1.245,Story,Nevada 2,825-15th,Nevada,Gates Hall,50201,4.0,85.0,AUTO,Nevada 2
Story,32,3,,1.245,Story,Nevada 3-Grant Twp 3,825-15th,Nevada,Gates Hall,50201,4.0,85.0,AUTO,Nevada 3
Story,33,3,,1.245,Story,Nevada 4,825-15th,Nevada,Gates Hall,50201,4.0,85.0,AUTO,Nevada 4
Story,34,1,,0.415,Story,Nevada Township,825-15th,Nevada,Gates Hall,50201,4.0,85.0,AUTO,Nevada Twp
Story,35,2,,0.83,Story,New Albany Twp-Colo,919 West Street,Colo,Colo Nesco High School,50056,4.0,85.0,AUTO,Colo/New Albany Twp
Story,36,1,,0.415,Story,Palestine Township,515 N. Main,Huxley,Huxley Community Center,50124,4.0,85.0,AUTO,Huxley/Palestine 1 Twp
Story,37,1,,0.415,Story,Richland Township,301 Tama,Slater,Senior Center,50244,4.0,85.0,AUTO,Slater/Sheldahl/Palestine 2twp
Story,38,1,,0.415,Story,Sherman Township,825-15th,Nevada,Gates Hall,50201,4.0,85.0,AUTO,Richland Twp
Story,39,3,,1.245,Story,Slater-Sheldahl-Pal 2,919 West Street,Colo,Colo Nesco High School,50056,4.0,85.0,AUTO,Sherman Twp
Story,4,8,,3.32,Story,Ames 1-4,1921 Ames High Drive,Ames,Ames High School Multi-Purpose Rm,50010,4.0,85.0,AUTO,Ames14
Story,40,6,,2.49,Story,Story City,1009 Story St,Story City,Roland-Story High School,50248,4.0,85.0,AUTO,Story City 1
Story,41,2,,0.83,Story,Union Twp-Cambridge,222 Water St.,Cambridge,Legion House of Knowledge,50046,4.0,85.0,AUTO,Cambridge/Union Twp
Story,42,1,,0.415,Story,Warren Twp-McCallsburg,400 Latrobe,McCallsburg,Colo Nesco Elementary School-  Lunch room,50154,4.0,85.0,AUTO,Mccallsburg/Warren Twp
Story,43,2,,0.83,Story,Washington Twp-Kelley,3915 Mortensen Rd,Ames,Ames Middle School - VocalMusic,50014,4.0,85.0,AUTO,Washington 1 Twp
Story,5,9,,3.735,Story,Ames 1-5,300 20thStreet,Ames,Meeker Gym,50010,4.0,85.0,MANUAL,Ames15
Story,6,10,,4.15,Story,Ames 2-1,1921 Ames High Drive,Ames,Ames High Band Room 1,50010,4.0,85.0,AUTO,Ames21
Story,7,7,,2.905,Story,Ames 2-2,1921 Ames High Drive,Ames,Ames High Band Room 2,50010,4.0,85.0,AUTO,Ames22
Story,8,8,,3.32,Story,Ames 2-3,1400 Mckinley Drive,Ames,Fellows Gym,50010,4.0,85.0,AUTO,Ames23
Story,9,9,,3.735,Story,Ames 2-4,3611 Eisenhower Dr.,Ames,Stonebrook Church,50010,4.0,85.0,AUTO,Ames24
Tama,CB/TM,16,COLUMBIA/TAMA,2.0705882352941183,Tama,,,,,,,,,
Tama,CK/GE,9,CLARK/GENESEO,1.1647058823529413,Tama,,320 Main,Dysart,Norma Anders Library,52224,3.0,86.0,AUTO,Clark Geneseo
Tama,CRONNOC,3,CARROLL/ONEIDA/N OTTER CR,0.3882352941176471,Tama,,,,,,,,,
Tama,CT,4,CARLTON,0.5176470588235295,Tama,,306 Park St.,Garwin,Garwin School,50632,3.0,86.0,AUTO,Carlton
Tama,GR,1,GRANT,0.12941176470588234,Tama,,212 North Main,Traer,North Tama Activity Center,50675,3.0,86.0,AUTO,Grant
Tama,H/TL,5,HOWARD/TOLEDO,0.6470588235294118,Tama,,,,,,,,,
Tama,HL/IV/T,4,HIGHLAND/INDIAN VILLAGE,0.5176470588235295,Tama,,,,,,,,,
Tama,IS,9,INDIAN SETTLEMENT,1.1647058823529413,Tama,,1007 Prospect Drive,Toledo,Reinig Community Center,52342,3.0,86.0,AUTO,Indian Settlement
Tama,LI,1,LINCOLN,0.12941176470588234,Tama,,No Address,Lincoln,Lincoln Fire Station,50652,3.0,86.0,AUTO,Lincoln
Tama,PY/CY/B,10,PERRY/BUCKINGHAM/E CRYSTA,1.2941176470588236,Tama,,212 North Main,Traer,North Tama Activity Center,50675,3.0,86.0,AUTO,Perry E Crystal Buckingham
Tama,RL/ST,3,RICHLAND/SALT CREEK,0.3882352941176471,Tama,,707 Station St.,Chelsea,Chelsea Fire Station,52215,3.0,86.0,AUTO,Richland Salt Creek
Tama,SOC,1,S. OTTER CREEK,0.12941176470588234,Tama,,,,,,,,,
Tama,SP/WC,6,SPRING CREEK/W CRYSTAL,0.7764705882352942,Tama,,319 2nd St.,Gladbrook,Gladbrook Community Center,50635,3.0,86.0,AUTO,Spring Creek West Crystal
Tama,TLCITY,11,TOLEDO CITY,1.4235294117647062,Tama,,,,,,,,,
Tama,YK,2,YORK,0.25882352941176473,Tama,,No Address,Vining,Vining City Hall,52348,3.0,86.0,AUTO,York
Taylor,3TWNSHP,3,7-3 Legion,0.30000000000000004,Taylor,,,,,,,,,
Taylor,BECITY,6,6-3 City of Bedford,0.6000000000000001,Taylor,,,,,,,,,
Taylor,BK,2,1-1 Blockton,0.2,Taylor,,906 Penn. Street,Bedford,Bedford Elementary School Library,50833,5.0,87.0,AUTO,Blockton Jefferson Gay Athelstan
Taylor,CF,2,2-1 Clearfield,0.2,Taylor,,Main Street,Lenox,Bender Insurance Office Meeting Room,50851,5.0,87.0,AUTO,Clearfield Grant
Taylor,GRAVITY,2,3-1 Gravity,0.2,Taylor,,,,,,,,,
Taylor,LX,11,5-2 Lenox,1.1,Taylor,,,,,,,,,
Taylor,NM,4,4-1 New Market,0.4,Taylor,,906 Penn. Street,Bedford,Bedford Elementary School Library,50833,5.0,87.0,AUTO,New Market N Polk Mason S Dallas
Union,AF,9,Afton,0.6749999999999999,Union,,115 East Kansas,Afton,Afton City Hall,50830,5.0,88.0,AUTO,Afton
Union,AR,2,Arispe,0.15,Union,,2295 Pole Road,Creston,Ted & Dawn Ide Residence,50801,5.0,88.0,AUTO,Arispe
Union,CS1,10,Creston 1,0.75,Union,,800 Laurel Street & Hwy 34,Creston,Supertel Motel,50801,5.0,88.0,AUTO,Creston Pct 1
Union,CS2,18,Creston 2 - SWCC,1.35,Union,,800 Laurel Street & Hwy 34,Creston,Supertel Motel,50801,5.0,88.0,AUTO,Creston Pct 2
Union,CS3,13,Creston 3,0.975,Union,,800 Laurel Street & Hwy 34,Creston,Supertel Motel,50801,5.0,88.0,AUTO,Creston Pct 3
Union,CS4,11,Creston 4 - Supertel,0.825,Union,,800 Laurel Street & Hwy 34,Creston,Supertel Motel,50801,5.0,88.0,AUTO,Creston Pct 4
Union,CS5,13,Creston 5,0.975,Union,,800 Laurel Street & Hwy 34,Creston,Supertel Motel,50801,5.0,88.0,AUTO,Creston Pct 5
Union,LR,4,Lorimor,0.3,Union,,Main Street,Lorimer,Lorimer City Hall,,5.0,88.0,AUTO,Lorimor
Van Buren,BI,4,Birmingham,0.4,Van Buren,,131 East Cedar,Birmingham,Birmingham Fire Station,52535,2.0,89.0,AUTO,Birmingham Pct
Van Buren,BO,4,Bonaparte,0.4,Van Buren,,614 1st Street,Bonaparte,Bonaparte Opera House,52620,2.0,89.0,AUTO,Bonaparte Pct
Van Buren,CN,2,Cantril,0.2,Van Buren,,104 W 3rd St.,Cantril,Cantril City Hall,52542,2.0,89.0,AUTO,Cantril Pct
Van Buren,DO,3,Douds,0.30000000000000004,Van Buren,,14159 Hwy 98,Douds,Douds Community Center,52551,2.0,89.0,AUTO,Douds Pct
Van Buren,FM,4,Farmington,0.4,Van Buren,,201 N. 4th St.,Farmington,Farmington Community Center,52626,2.0,89.0,AUTO,Farmington Pct
Van Buren,KE,10,Keosauqua,1.0,Van Buren,,801 Front Street,Keosauqua,Keosauqua Senior Center,52565,2.0,89.0,AUTO,Keosauqua Pct
Van Buren,ML,2,Milton,0.2,Van Buren,,301 North Main Street,Milton,Heritage House,52570,2.0,89.0,AUTO,Milton Pct
Van Buren,SP,1,Stockport,0.1,Van Buren,,110 UnionStreet,Stockport,Stockport Fire Station,52651,2.0,89.0,MANUAL,Stockport Pct
Wapello,AD,6,Adams/Blakesburg/Polk,0.54,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa HighSchool,52501,2.0,90.0,MANUAL,"Adams Twp, Blakesurg City, Po"
Wapello,AG,8,Agency/Agency/Pleasant,0.72,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa HighSchool,52501,2.0,90.0,MANUAL,"Agency City, Twp, Pleasant Twp"
Wapello,CB,5,Columbia/Eddyville,0.45,Wapello,,501 East2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,MANUAL,Columbia Township
Wapello,CN,8,Center Twp,0.72,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Center Township
Wapello,CP,1,Competine Twp,0.09,Wapello,,,,,,,,,
Wapello,CS,1,Cass/Chillicothe,0.09,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Cass Township
Wapello,DA,3,Dahlonega Twp,0.27,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Dahlonega Township
Wapello,GR,4,Green Twp,0.36,Wapello,,501 East 2ndStreet,Ottumwa,Ottumwa High School,52501,2.0,90.0,MANUAL,Green Township
Wapello,HI,1,Highland Twp,0.09,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,"Highland Twp, Competine Twp"
Wapello,KE,4,Keokuk Twp,0.36,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Keokuk Township
Wapello,OT01,14,Ottumwa Pct 01,1.26,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Ottumwa 1
Wapello,OT02,20,Ottumwa Pct 02,1.7999999999999998,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Ottumwa 2
Wapello,OT03,22,Ottumwa Pct 03,1.98,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Ottumwa 3
Wapello,OT04,11,Ottumwa Pct 04,0.99,Wapello,,501 East 2ndStreet,Ottumwa,Ottumwa High School,52501,2.0,90.0,MANUAL,Ottumwa 4
Wapello,OT05,12,Ottumwa Pct 05,1.08,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Ottumwa 5
Wapello,OT06,12,Ottumwa Pct 06,1.08,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Ottumwa 6
Wapello,OT07,12,Ottumwa Pct 07,1.08,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Ottumwa 7
Wapello,OT08,13,Ottumwa Pct 08,1.17,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Ottumwa 8
Wapello,OT09,19,Ottumwa Pct 09,1.71,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Ottumwa 9
Wapello,OT10,15,Ottumwa Pct 10,1.35,Wapello,,501 East 2ndStreet,Ottumwa,Ottumwa High School,52501,2.0,90.0,MANUAL,Ottumwa 10
Wapello,RL,3,Richland/Kirkville,0.27,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Richland Township
Wapello,WA,6,Washington/Eldon,0.54,Wapello,,501 East 2nd Street,Ottumwa,Ottumwa High School,52501,2.0,90.0,AUTO,Washington Township
Warren,AL2,6,ALLEN 2,1.4,Warren,,430 School Street,Carlisle,Carlise High School Media Room,50047,4.0,91.0,AUTO,Allen 2
Warren,AL3,8,ALLEN 3,1.8666666666666667,Warren,,,,,,,,,
Warren,BM,1,BELMONT TWP,0.2333333333333333,Warren,,Main St.,Milo,Legion Hall,50166,4.0,91.0,AUTO,Belmont
Warren,CM WDM,2,CUMMING/ WDM,0.4666666666666667,Warren,,,,,,,,,
Warren,GR1,5,GREENFIELD 1 TWP,1.1666666666666667,Warren,,996 County LineRoad,Greenfield,Grace Baptist Church,50849,4.0,91.0,MANUAL,Greenfield 1
Warren,GR1DM85,6,GREENFIELD 1/ DM85,1.4,Warren,,,,,,,,,
Warren,GR1DM86,1,GR1-DM86 CITY,0.2333333333333333,Warren,,,,,,,,,
Warren,GR2LC2,7,GREENFIELD 2/ LINCOLN 2,1.6333333333333333,Warren,,,,,,,,,
Warren,IN1,5,INDIANOLA 1,1.1666666666666667,Warren,,1304 East 1st Av.,Indianola,Indianola High School Media Center,51025,4.0,91.0,AUTO,Indianola 1
Warren,IN2,9,INDIANOLA 2,2.1,Warren,,West Clinton Avenue,Indianola,Simpson College- Carver Science Hall,51025,4.0,91.0,AUTO,Indianola 2
Warren,IN3,5,INDIANOLA 3,1.1666666666666667,Warren,,1306 W. Salem Av.,Indianola,Whittier Elementary School- Multi Purpose Room,51025,4.0,91.0,AUTO,Indianola 3
Warren,IN4,11,INDIANOLA 4,2.566666666666667,Warren,,1304 East 1st Av.,Indianola,Indianola High School Media Center,51025,4.0,91.0,AUTO,Indianola 4
Warren,IN5,6,INDIANOLA 5,1.4,Warren,,,,,,,,,
Warren,IN6,5,INDIANOLA 6,1.1666666666666667,Warren,,,,,,,,,
Warren,IN7,9,INDIANOLA 7,2.1,Warren,,,,,,,,,
Warren,JF,4,JEFFERSON,0.9333333333333332,Warren,,Highway 28 and Hoover Street,Martensdale,Martensdale Community Church,50160,4.0,91.0,AUTO,Jefferson
Warren,JK,3,JACKSON,0.7,Warren,,Highway 28 and Hoover Street,Martensdale,Martensdale Community Church,50160,4.0,91.0,AUTO,Jackson
Warren,LB,1,LIBERTY TWP,0.2333333333333333,Warren,,16331 Tyler Street,Liberty Center,Southeast Warren High School,50145,4.0,91.0,AUTO,Liberty
Warren,LC1,2,LINCOLN TWP,0.4666666666666667,Warren,,,,,,,,,
Warren,NW1,8,NORWALK 1,1.8666666666666667,Warren,,1201 North Ave.,Norwalk,Norwalk Middle School Cafeteria,50211,4.0,91.0,AUTO,Norwalk 1
Warren,NW2 GR1,7,NORWALK 2/ GREENFIELD,1.6333333333333333,Warren,,,,,,,,,
Warren,NW3 LN,12,NORWALK 3/ LINN,2.8,Warren,,,,,,,,,
Warren,NWK4,10,NORWALK 4 CITY,2.333333333333333,Warren,,,,,,,,,
Warren,OT ML,4,OTTER/ MILO,0.9333333333333332,Warren,,,,,,,,,
Warren,PM,1,PALMYRA TWP,0.2333333333333333,Warren,,500 N Vine Street,Hartford,Hartford Elementary School,50118,4.0,91.0,AUTO,Palmyra
Warren,RL,3,RICHLAND/ PALMYRA,0.7,Warren,,500 N Vine Street,Hartford,Hartford Elementary School,50118,4.0,91.0,AUTO,Richland
Warren,SQC,2,SQUAW CREEK TWP,0.4666666666666667,Warren,,,,,,,,,
Warren,UN,1,UNION,0.2333333333333333,Warren,,6645 Iowa Street,Sandyville,Sandyville Community Center,50001,4.0,91.0,AUTO,Union
Warren,VA,2,VIRGINIA,0.4666666666666667,Warren,,No Address,New Virginia,New Virginia Legion Hall,50210,4.0,91.0,AUTO,Virginia
Warren,WB,1,WHITE BREAST,0.2333333333333333,Warren,,104 North Washington Av.,Lacona,Lacona Community Center,50139,4.0,91.0,AUTO,White Breast
Warren,WHO,3,WHITE OAK TWP,0.7,Warren,,,,,,,,,
Washington,AW,8,Ainsworth,1.4857142857142858,Washington,,,,,,,,,
Washington,BMC,5,Brighton/Marion/Crawford,0.9285714285714286,Washington,,,,,,,,,
Washington,KA,9,Kalona,1.6714285714285717,Washington,,,,,,,,,
Washington,RS,7,Riverside,1.3,Washington,,,,,,,,,
Washington,WC,3,West Chester,0.5571428571428572,Washington,,,,,,,,,
Washington,WL,9,Wellman,1.6714285714285717,Washington,,,,,,,,,
Washington,WS1,6,Washington Ward 1,1.1142857142857143,Washington,,,,,,,,,
Washington,WS2,7,Washington Ward 2,1.3,Washington,,,,,,,,,
Washington,WS3,8,Washington Ward 3,1.4857142857142858,Washington,,,,,,,,,
Washington,WS4,8,Washington Ward 4,1.4857142857142858,Washington,,,,,,,,,
Wayne,A01,8,A-01 Allerton-Clio-Lineville,0.6,Wayne,,,,,,,,,
Wayne,C02,13,C-02 Corydon,0.975,Wayne,,,,,,,,,
Wayne,H03,10,H-03 Humeston-Millerton,0.75,Wayne,,,,,,,,,
Wayne,S04,9,S-04 Seymour-Promise City,0.6749999999999999,Wayne,,,,,,,,,
Webster,1,19,Fort Dodge 01,1.5833333333333333,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #1
Webster,10,15,Fort Dodge 10,1.25,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #10
Webster,11,18,Fort Dodge 11,1.5,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #11
Webster,12,14,Fort Dodge 12,1.1666666666666663,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #12
Webster,2,16,Fort Dodge 02,1.3333333333333333,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #2
Webster,3,13,Fort Dodge 03,1.0833333333333333,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #3
Webster,4,14,Fort Dodge 04,1.1666666666666663,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #4
Webster,5,9,Fort Dodge 05,0.75,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #5
Webster,6,6,Fort Dodge 06,0.5,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #6
Webster,7,14,Fort Dodge 07,1.1666666666666663,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #7
Webster,8,13,Fort Dodge 08,1.0833333333333333,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #8
Webster,9,13,Fort Dodge 09,1.0833333333333333,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Fd #9
Webster,BD/NWC,9,Badger-NW Cooper,0.75,Webster,,,,,,,,,
Webster,CD,4,Colfax-Duncombe,0.3333333333333333,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Colfax-Duncombe Township
Webster,CP,2,Cooper,0.16666666666666666,Webster,,,,,,,,,
Webster,CR,3,Clay-Roland,0.25,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Clay-Roland Township
Webster,DA/BU,9,Dayton-Burnside,0.75,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Dayton-Burnside Township
Webster,DJ,4,Deer Creek-Jackson,0.3333333333333333,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Deer Creek-Jackson Township
Webster,DO,8,Douglas,0.6666666666666666,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Douglas Township
Webster,EL,5,Elkhorn,0.4166666666666666,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Elkhorn Township
Webster,FU,2,Fulton,0.16666666666666666,Webster,,819zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,MANUAL,Fulton Township
Webster,GO,7,Gowrie,0.5833333333333333,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Gowrie Township
Webster,JO,3,Johnson,0.25,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Johnson Township
Webster,LG,2,Lost Grove,0.16666666666666666,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Lost Grove Township
Webster,NE,2,Newark,0.16666666666666666,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Newark Township
Webster,OT/PV,9,Otho-Pleasant Valley,0.75,Webster,,,,,,,,,
Webster,SWYH,5,Sumner-Webster-Yell-Hardi,0.4166666666666666,Webster,,819 zn. 25th Street,Fort Dodge,Fort Dodge Senior High School,50501,4.0,94.0,AUTO,Sumner-Webster-Yell-Hardin Township
Webster,WA,2,Washington,0.16666666666666666,Webster,,,,,,,,,
Winnebago,BUGRLC,5,Buffalo Grant Lincoln,0.75,Winnebago,,,,,,,,,
Winnebago,CENTER,10,Center,1.5,Winnebago,,,,,,,,,
Winnebago,EDLONO,2,Eden Logan Norway,0.3,Winnebago,,102 S 4th Ave E,Lake Mills,Lake Mills High School,50450,4.0,95.0,AUTO,Eden Logan Norway Precinct
Winnebago,FC 1,5,Forest City Ward 1,0.75,Winnebago,,206 West School St,Forest City,Forest City High School,50436,4.0,95.0,AUTO,Forest City Ward 1 Precinct
Winnebago,FC 2,4,Forest City Ward 2,0.6,Winnebago,,206 West School St,Forest City,Forest City High School,50436,4.0,95.0,AUTO,Forest City Ward 2 Precinct
Winnebago,FC 4,3,Forest City Ward 3,0.45,Winnebago,,206 West School St,Forest City,Forest City HighSchool,50436,4.0,95.0,MANUAL,Forest City Ward 4 Precinct
Winnebago,FC3D3,4,Forest City Ward 4,0.6,Winnebago,,206 West School St,Forest City,Forest City High School,50436,4.0,95.0,AUTO,FC3 Forest D3 Precinct
Winnebago,KILI,2,King Linden,0.3,Winnebago,,"111 3rd Ave, NW",Buffalo Center,Noth Iowa High School,50424,4.0,95.0,AUTO,King Linden Precinct
Winnebago,MVFOD2,2,Mt. Valley,0.3,Winnebago,,206 West School St,Forest City,Forest City High School,50436,4.0,95.0,AUTO,Mt. Valley Forest D2 Precinct
Winnebago,NEFOD1,3,Newton Forest,0.45,Winnebago,,206 West School St,Forest City,Forest City High School,50436,4.0,95.0,AUTO,Newton Forest D1 Precinct
Winneshiek,1,7,PCT 01 - HE/HI/PL,0.8959999999999999,Winneshiek,,3495 N. Winn Rd,Decorah,North Winneshiek School - Cafeteria,52101,4.0,96.0,AUTO,Bluffton Burr Oak Canoe Hesper Highland Pleasant
Winneshiek,10,6,PCT 10 - JA/SU/WA,0.768,Winneshiek,,210 Vernon Street,Decorah,Carrie Lee Elementary School,52101,4.0,96.0,AUTO,Decorah 2nd Ward
Winneshiek,11,1,PCT 11- DESUP5 (Decorah Twp Sup 5),0.128,Winneshiek,,210 Vernon Street,Decorah,Carrie Lee ElementarySchool,52101,4.0,96.0,MANUAL,Decorah 3A Ward
Winneshiek,2,22,PCT 02 - FR/GL/DEW3/ DETSUP1,2.8160000000000003,Winneshiek,,435 County St.,Ridgeway,Ridgeway School,52165,4.0,96.0,AUTO,Fremont Lincoln (RI) Orleans Sumner
Winneshiek,3,18,PCT 03 - DEW1/DETSUP2,2.3040000000000003,Winneshiek,,435 County St.,Ridgeway,Ridgeway School,52165,4.0,96.0,AUTO,Madison
Winneshiek,4,16,PCT 04 - DEW2 (Decorah Ward 2),2.048,Winneshiek,,203 W South Street,Calmar,South Winneshiek School - Cafeteria,52132,4.0,96.0,AUTO,Calmar Twp (CA) (SP)
Winneshiek,5,17,PCT 05 - CN/DEW4/ DETSUP3,2.176,Winneshiek,,203 W South Street,Calmar,South Winneshiek School - Cafeteria,52132,4.0,96.0,AUTO,Jackson Washington (JJ) (FA)
Winneshiek,6,13,PCT 06 - DEW5 (Decorah Ward 5),1.664,Winneshiek,,203 W South Street,Calmar,South Winneshiek School - Cafeteria,52132,4.0,96.0,AUTO,Military (OS)
Winneshiek,7,10,PCT 07 - CA/SP,1.28,Winneshiek,,1725 Washington Praire Rd,Decorah,Washington Prairie Church,52101,4.0,96.0,AUTO,Bloomfield (CS) Frankville Glenwood
Winneshiek,8,6,PCT 08 - MI/BLM,0.768,Winneshiek,,210 Vernon Street,Decorah,Carrie Lee Elementary School,52101,4.0,96.0,AUTO,"Decorah Twp, Springfield"
Winneshiek,9,9,PCT 09 - BLF/BO/FR/LI/MA/ OR,1.152,Winneshiek,,210 Vernon Street,Decorah,Carrie Lee Elementary School,52101,4.0,96.0,AUTO,Decorah 1st Ward
Woodbury,1,8,Sioux City 01,1.7,Woodbury,,2101 Outer Dr. N.,Sioux City,North Middle School,51108,5.0,97.0,AUTO,01 Sioux City
Woodbury,10,8,Sioux City 10,1.7,Woodbury,,2101 Outer Dr. N.,Sioux City,North Middle School,51108,5.0,97.0,AUTO,10 Sioux City
Woodbury,11,4,Sioux City 11,0.85,Woodbury,,5011 Mayhew Ave,Sioux City,East High School,51106,5.0,97.0,AUTO,11 Sioux City
Woodbury,12,9,Sioux City 12,1.9125,Woodbury,,2101 Outer Dr. N.,Sioux City,North Middle School,51108,5.0,97.0,AUTO,12 Sioux City
Woodbury,13,4,Sioux City 13,0.85,Woodbury,,5011 Mayhew Ave,Sioux City,East High School,51106,5.0,97.0,AUTO,13 Sioux City
Woodbury,14,6,Sioux City 14,1.275,Woodbury,,2101 Outer Dr. N.,Sioux City,North Middle School,51108,5.0,97.0,AUTO,14 Sioux City
Woodbury,15,7,Sioux City 15,1.4875,Woodbury,,2101 Outer Dr. N.,Sioux City,North Middle School,51108,5.0,97.0,AUTO,15 Sioux City
Woodbury,16,7,Sioux City 16,1.4875,Woodbury,,2101 Outer Dr. N.,Sioux City,North Middle School,51108,5.0,97.0,AUTO,16 Sioux City
Woodbury,17,9,Sioux City 17,1.9125,Woodbury,,2101 Outer Dr. N.,Sioux City,North Middle School,51108,5.0,97.0,AUTO,17 Sioux City
Woodbury,18,8,Sioux City 18,1.7,Woodbury,,2101 Outer Dr. N.,Sioux City,North Middle School,51108,5.0,97.0,AUTO,18 Sioux City
Woodbury,19,9,Sioux City 19,1.9125,Woodbury,,2101 Outer Dr. N.,Sioux City,North Middle School,51108,5.0,97.0,AUTO,19 Sioux City
